iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
60150.0,Fis-161493,Neotrygon annotata,Neotrygon annotata,Plain maskray,NA
60152.0,Fis-23994,Hypanus dipterurus,Dasyatis dipterura,Diamond stingray,NA
60153.0,Fis-62855,Fontitrygon geijskesi,Dasyatis geijskesi,Sharpsnout stingray,NA
60154.0,Fis-159418,Dasyatis hypostigma,Dasyatis hypostigma,null,NA
60155.0,Fis-132967,Hemitrygon izuensis,Dasyatis izuensis,Izu stingray,NA
60156.0,Fis-161495,Neotrygon leylandi,Neotrygon leylandi,Painted maskray,NA
60157.0,Fis-139810,Hypanus longus,Dasyatis longa,Longtail stingray,NA
60158.0,Fis-23996,Hypanus sabinus,Dasyatis sabina,Atlantic stingray,NA
60159.0,Fis-15356,Hypanus say,Dasyatis say,Bluntnose stingray,NA
60160.0,Fis-26902,Telatrygon zugei,Dasyatis zugei,Pale-edged stingray,NA
60161.0,Fis-23546,Himantura schmardae,Himantura schmardae,Chupare stingray,NA
60162.0,Fis-166734,Taeniurops meyeni,Taeniurops meyeni,Round ribbontail ray,NA
60163.0,Fis-31408,Acroteriobatus annulatus,Rhinobatos annulatus,Lesser sandshark,NA
60164.0,Fis-32608,Acroteriobatus blochii,Rhinobatos blochii,Bluntnose guitarfish,NA
60166.0,Fis-159583,Glaucostegus granulatus,Glaucostegus granulatus,Granulated guitarfish,NA
60168.0,Fis-35525,Pseudobatos leucorhynchus,Rhinobatos leucorhynchus,Whitesnout guitarfish,NA
60171.0,Fis-24322,Pseudobatos productus,Rhinobatos productus,Shovelnose guitarfish,NA
60175.0,Fis-28552,Glaucostegus thouin,Rhinobatos thouin,Thouin ray,NA
60180.0,Fis-62889,Rhynchobatus luebberti,Rhynchobatus luebberti,African wedgefish,NA
60183.0,Fis-115751,Chimaera cubana,Chimaera cubana,Chimaera,NA
60184.0,Fis-33123,Chimaera jordani,Chimaera jordani,null,NA
60185.0,Fis-146555,Chimaera lignaria,Chimaera lignaria,Carpenter's chimaera,NA
60186.0,Fis-52453,Chimaera owstoni,Chimaera owstoni,null,NA
60187.0,Fis-32433,Chimaera phantasma,Chimaera phantasma,Silver chimaera,NA
60188.0,Fis-27681,Hydrolagus africanus,Hydrolagus africanus,African chimaera,NA
60189.0,Fis-33126,Hydrolagus alberti,Hydrolagus alberti,null,NA
60190.0,Fis-28716,Hydrolagus barbouri,Hydrolagus barbouri,null,NA
60191.0,Fis-24068,Hydrolagus colliei,Hydrolagus colliei,Spotted ratfish,NA
60192.0,Fis-47319,Hydrolagus lemures,Hydrolagus lemures,Blackfin ghostshark,NA
60194.0,Fis-52790,Hydrolagus mitsukurii,Hydrolagus mitsukurii,Spookfish,NA
60195.0,Fis-55116,Hydrolagus ogilbyi,Hydrolagus ogilbyi,null,NA
60196.0,Fis-26520,Hydrolagus purpurescens,Hydrolagus purpurescens,Purple chimaera,NA
60197.0,Fis-146607,Hydrolagus trolli,Hydrolagus trolli,Pointy-nosed blue chimaera,NA
60198.0,Fis-35513,Mobula munkiana,Mobula munkiana,Munk's devil ray,NA
60199.0,Fis-35514,Mobula tarapacana,Mobula tarapacana,Chilean devil ray,NA
60200.0,Fis-24127,Mobula thurstoni,Mobula thurstoni,Smoothtail mobula,NA
60202.0,Fis-133951,Sphyrna tudes,Sphyrna tudes,Smalleye hammerhead,NA
60203.0,Fis-31596,Mustelus schmitti,Mustelus schmitti,Narrownose smooth-hound,NA
60204.0,Fis-31591,Mustelus higmani,Mustelus higmani,Smalleye smooth-hound,NA
60205.0,Fis-124366,Mustelus minicanis,Mustelus minicanis,null,NA
60206.0,Fis-124368,Mustelus sinusmexicanus,Mustelus sinusmexicanus,Gulf smoothhound,NA
60209.0,Fis-23278,Cirrhigaleus asper,Cirrhigaleus asper,Roughskin spurdog,NA
60210.0,Fis-23127,Euprotomicrus bispinatus,Euprotomicrus bispinatus,Pygmy shark,NA
60212.0,Fis-29421,Isistius plutodus,Isistius plutodus,Largetooth cookiecutter shark,NA
60213.0,Fis-22831,Somniosus microcephalus,Somniosus microcephalus,Greenland shark,NA
60214.0,Fis-29531,Squaliolus laticaudus,Squaliolus laticaudus,Spined pygmy shark,NA
60215.0,Fis-61628,Zameus squamulosus,Zameus squamulosus,Velvet dogfish,NA
60177.0,Fis-24394,Zapteryx exasperata,Zapteryx exasperata,Banded guitarfish,NA
60218.0,Fis-23162,Isogomphodon oxyrhynchus,Isogomphodon oxyrhynchus,Daggernose shark,NA
60219.0,Fis-23069,Carcharhinus signatus,Carcharhinus signatus,Night shark,NA
60220.0,Fis-23067,Carcharhinus porosus,Carcharhinus porosus,Smalltail shark,NA
60217.0,Fis-49770,Carcharhinus perezi,Carcharhinus perezii,Caribbean reef shark,NA
60223.0,Fis-24039,Ginglymostoma cirratum,Ginglymostoma cirratum,Nurse shark,NA
60222.0,Fis-25470,Chiloscyllium plagiosum,Chiloscyllium plagiosum,Whitespotted bambooshark,NA
60225.0,Fis-29423,Isurus paucus,Isurus paucus,Longfin mako,NA
60226.0,Fis-29486,Pristiophorus schroederi,Pristiophorus schroederi,Bahamas sawshark,NA
60228.0,Fis-29399,Galeus piperatus,Galeus piperatus,Peppered catshark,NA
60232.0,Fis-29519,Scyliorhinus meadi,Scyliorhinus meadi,Blotched catshark,NA
60233.0,Fis-23255,Scyliorhinus retifer,Scyliorhinus retifer,Chain catshark,NA
60234.0,Fis-29517,Scyliorhinus cervigoni,Scyliorhinus cervigoni,West African catshark,NA
60235.0,Fis-29414,Heterodontus mexicanus,Heterodontus mexicanus,Mexican hornshark,NA
60236.0,Fis-58162,Etmopterus bigelowi,Etmopterus bigelowi,Blurred smooth lantern shark,NA
60237.0,Fis-29378,Etmopterus bullisi,Etmopterus bullisi,Lined lanternshark,NA
60239.0,Fis-23122,Etmopterus hillianus,Etmopterus hillianus,Caribbean lanternshark,NA
60240.0,Fis-123376,Etmopterus perryi,Etmopterus perryi,Dwarf lantern shark,NA
60241.0,Fis-29382,Etmopterus polli,Etmopterus polli,African lanternshark,NA
60242.0,Fis-29383,Etmopterus princeps,Etmopterus princeps,Great lanternshark,NA
60243.0,Fis-131162,Etmopterus robinsi,Etmopterus robinsi,null,NA
60244.0,Fis-29385,Etmopterus sentosus,Etmopterus sentosus,Thorny lanternshark,NA
60245.0,Fis-29387,Etmopterus virens,Etmopterus virens,Green lanternshark,NA
60246.0,Fis-29384,Etmopterus schultzi,Etmopterus schultzi,Fringefin lanternshark,NA
60247.0,Fis-31594,Mustelus palumbes,Mustelus palumbes,Whitespotted smooth-hound,NA
60231.0,Fis-23213,Parmaturus xaniurus,Parmaturus xaniurus,Filetail catshark,NA
60344.0,Fis-22711,Anguilla anguilla,Anguilla anguilla,European eel,NA
61213.0,Fis-25473,Oligolepis acutipennis,Oligolepis acutipennis,Sharptail goby,NA
61333.0,Fis-115790,Hucho perryi,Parahucho perryi,Japanese huchen,NA
61336.0,Fis-26492,Epinephelus awoara,Epinephelus awoara,Yellow grouper,NA
61337.0,Fis-26498,Epinephelus daemelii,Epinephelus daemelii,Saddletail grouper,NA
61338.0,Fis-26113,Epinephelus malabaricus,Epinephelus malabaricus,Malabar grouper,NA
61339.0,Fis-26142,Epinephelus polyphekadion,Epinephelus polyphekadion,Camouflage grouper,NA
61340.0,Fis-24990,Semicossyphus pulcher,Semicossyphus pulcher,California sheephead,NA
61398.0,Fis-63248,Atlantoraja cyclophora,Atlantoraja cyclophora,Eyespot skate,NA
61400.0,Fis-159405,Bythaelurus canescens,Bythaelurus canescens,Dusky catshark,NA
61403.0,Fis-27132,Diplobatis ommata,Diplobatis ommata,Ocellated electric ray,NA
61404.0,Fis-63252,Diplobatis pictus,Diplobatis pictus,Painted electric ray,NA
61405.0,Fis-132549,Leucoraja melitensis,Leucoraja melitensis,Maltese ray,NA
61407.0,Fis-23242,Rhizoprionodon porosus,Rhizoprionodon porosus,Caribbean sharpnose shark,NA
61408.0,Fis-131821,Rostroraja alba,Rostroraja alba,White skate,NA
61416.0,Fis-29533,Squalus cubensis,Squalus cubensis,Cuban dogfish,NA
61418.0,Fis-29546,Squatina oculata,Squatina oculata,Smoothback angelshark,NA
61417.0,Fis-29538,Squatina aculeata,Squatina aculeata,Sawback angelshark,NA
39347.0,Fis-23246,Schroederichthys bivius,Schroederichthys bivius,Narrowmouthed catshark,NA
39304.0,Fis-6933,Serranus dewegeri,Paralabrax dewegeri,Vieja,NA
39303.0,Fis-24556,Dermatolepis inermis,Dermatolepis inermis,Marbled grouper,NA
39302.0,Fis-144619,Anthias regalis,Pseudanthias regalis,null,NA
39346.0,Fis-29411,Haploblepharus fuscus,Haploblepharus fuscus,Brown shyshark,NA
39329.0,Fis-23281,Squatina argentina,Squatina argentina,Argentine angelshark,NA
39328.0,Fis-29541,Squatina californica,Squatina californica,Pacific angelshark,NA
39327.0,Fis-23223,Pristiophorus cirratus,Pristiophorus cirratus,Longnose sawshark,NA
39324.0,Fis-24153,Notorynchus cepedianus,Notorynchus cepedianus,Broadnose sevengill shark,NA
39345.0,Fis-23146,Haploblepharus edwardsii,Haploblepharus edwardsii,Puffadder shyshark,NA
39337.0,Fis-25899,Pseudocarcharias kamoharai,Pseudocarcharias kamoharai,Crocodile shark,NA
39333.0,Fis-23150,Heterodontus francisci,Heterodontus francisci,Horn shark,NA
39330.0,Fis-131150,Squatina guggenheim,Squatina guggenheim,Angular angel shark,NA
39332.0,Fis-23282,Squatina squatina,Squatina squatina,Angelshark,NA
39336.0,Fis-23199,Odontaspis noronhai,Odontaspis noronhai,Bigeye sand tiger shark,NA
39334.0,Fis-23153,Heterodontus portusjacksoni,Heterodontus portusjacksoni,Port Jackson shark,NA
39338.0,Fis-31577,Megachasma pelagios,Megachasma pelagios,Megamouth shark,NA
39339.0,Fis-23899,Alopias vulpinus,Alopias vulpinus,Thresher,NA
39341.0,Fis-58485,Isurus oxyrinchus,Isurus oxyrinchus,Shortfin mako,NA
39342.0,Fis-29426,Lamna ditropis,Lamna ditropis,Salmon shark,NA
39380.0,Fis-23194,Negaprion brevirostris,Negaprion brevirostris,Lemon shark,NA
39362.0,Fis-25905,Triakis megalopterus,Triakis megalopterus,Sharptooth houndshark,NA
39354.0,Fis-25902,Hypogaleus hyugaensis,Hypogaleus hyugaensis,Blacktip tope,NA
39350.0,Fis-24089,Leptocharias smithii,Leptocharias smithii,Barbeled houndshark,NA
39348.0,Fis-23220,Poroderma africanum,Poroderma africanum,Striped catshark,NA
39349.0,Fis-23252,Scyliorhinus capensis,Scyliorhinus capensis,Yellowspotted catshark,NA
39353.0,Fis-31588,Hemitriakis leucoperiptera,Hemitriakis leucoperiptera,Whitefin topeshark,NA
39351.0,Fis-25900,Furgaleus macki,Furgaleus macki,Whiskery shark,NA
39352.0,Fis-25233,Galeorhinus galeus,Galeorhinus galeus,Tope shark,NA
39357.0,Fis-31597,Mustelus asterias,Mustelus asterias,Starry smooth-hound,NA
39355.0,Fis-31602,Mustelus antarcticus,Mustelus antarcticus,Gummy shark,NA
39356.0,Fis-31592,Mustelus lenticulatus,Mustelus lenticulatus,Spotted estuary smooth-hound,NA
39358.0,Fis-25412,Mustelus mustelus,Mustelus mustelus,Smooth-hound,NA
39359.0,Fis-24132,Mustelus canis,Mustelus canis,Dusky smooth-hound,NA
39370.0,Fis-23054,Carcharhinus falciformis,Carcharhinus falciformis,Silky shark,NA
39366.0,Fis-23048,Carcharhinus amboinensis,Carcharhinus amboinensis,Pigeye shark,NA
61743.0,W-Msc-405014,Haliotis kamtschatkana,Haliotis kamtschatkana,pinto abalone,NA
39365.0,Fis-23047,Carcharhinus amblyrhynchos,Carcharhinus amblyrhynchos,Blacktail reef shark,NA
39369.0,Fis-23057,Carcharhinus hemiodon,Carcharhinus hemiodon,Pondicherry shark,NA
39367.0,Fis-23049,Carcharhinus borneensis,Carcharhinus borneensis,Borneo shark,NA
62222.0,Fis-60263,Plecoglossus altivelis,Plecoglossus altivelis altivelis,Ayu sweetfish,NA
62223.0,Fis-29858,Coregonus sardinella,Coregonus sardinella,Sardine cisco,NA
39368.0,Fis-23051,Carcharhinus brevipinna,Carcharhinus brevipinna,Spinner shark,NA
39378.0,Fis-23129,Galeocerdo cuvier,Galeocerdo cuvier,Tiger shark,NA
39372.0,Fis-23059,Carcharhinus leucas,Carcharhinus leucas,Bull shark,NA
39374.0,Fis-23061,Carcharhinus longimanus,Carcharhinus longimanus,Oceanic whitetip shark,NA
39375.0,Fis-23063,Carcharhinus melanopterus,Carcharhinus melanopterus,Blacktip reef shark,NA
39399.0,Fis-30563,Raja clavata,Raja clavata,Thornback ray,NA
39387.0,Fis-23275,Sphyrna tiburo,Sphyrna tiburo,Bonnethead,NA
39383.0,Fis-29505,Scoliodon laticaudus,Scoliodon laticaudus,Spadenose shark,NA
39381.0,Fis-23222,Prionace glauca,Prionace glauca,Blue shark,NA
39386.0,Fis-23274,Sphyrna mokarran,Sphyrna mokarran,Great hammerhead,NA
39384.0,Fis-23311,Triaenodon obesus,Triaenodon obesus,Whitetip reef shark,NA
39385.0,Fis-23273,Sphyrna lewini,Sphyrna lewini,Scalloped hammerhead,NA
39397.0,Fis-131824,Dipturus batis,Dipturus batis,Blue skate,NA
39388.0,Fis-23277,Sphyrna zygaena,Sphyrna zygaena,Smooth hammerhead,NA
39389.0,Fis-26906,Anoxypristis cuspidata,Anoxypristis cuspidata,Pointed sawfish,NA
39396.0,Fis-30722,Tetronarce californica,Torpedo californica,Pacific electric ray,NA
39393.0,Fis-32599,Pristis zijsron,Pristis zijsron,Longcomb sawfish,NA
39394.0,Fis-25664,Rhynchobatus djiddensis,Rhynchobatus djiddensis,Giant guitarfish,NA
39400.0,Fis-31406,Raja microocellata,Raja microocellata,Small-eyed ray,NA
39418.0,Fis-26611,Mobula mobular,Mobula mobular,Devil fish,NA
39413.0,Fis-6035,Urogymnus asperrimus,Urogymnus asperrimus,Porcupine ray,NA
39412.0,Fis-25603,Taeniura lymma,Taeniura lymma,Ribbontail stingray,NA
39416.0,Fis-30330,Myliobatis californicus,Myliobatis californica,Bat eagle ray,NA
39415.0,Fis-23322,Aetobatus narinari,Aetobatus narinari,Spotted eagle ray,NA
63100.0,Fis-131842,Dipturus oxyrinchus,Dipturus oxyrinchus,Longnosed skate,NA
63101.0,Fis-132504,Psammobatis rutrum,Psammobatis rutrum,Spade sand skate,NA
63102.0,Fis-125142,Rhinoraja albomaculata,Bathyraja albomaculata,White-dotted skate,NA
63103.0,Fis-63099,Hydrolagus pallidus,Hydrolagus pallidus,null,NA
63104.0,Fis-27249,Hydrolagus mirabilis,Hydrolagus mirabilis,Large-eyed rabbitfish,NA
63106.0,Fis-160316,Bathyraja cousseauae,Bathyraja cousseauae,Joined-fins skate,NA
63107.0,Fis-26997,Callorhinchus callorynchus,Callorhinchus callorynchus,Plownose chimaera,NA
63108.0,Fis-29380,Etmopterus gracilispinis,Etmopterus gracilispinis,Broadbanded lanternshark,NA
63109.0,Fis-132558,Rioraja agassizii,Rioraja agassizii,Rio skate,NA
63110.0,Fis-131990,Atlantoraja platana,Atlantoraja platana,La Plata skate,NA
63111.0,Fis-125150,Bathyraja brachyurops,Bathyraja brachyurops,Broadnose skate,NA
63112.0,Fis-132557,Bathyraja papilonifera,Bathyraja papilionifera,null,NA
63113.0,Fis-61787,Bathyraja griseocauda,Bathyraja griseocauda,Graytail skate,NA
63114.0,Fis-29808,Chimaera monstrosa,Chimaera monstrosa,Rabbit fish,NA
63116.0,Fis-131848,Dipturus trachydermus,Dipturus trachyderma,Ray,NA
63117.0,Fis-127225,Rhinoraja macloviana,Bathyraja macloviana,Patagonian skate,NA
63118.0,Fis-23121,Etmopterus granulosus,Etmopterus granulosus,Southern lanternshark,NA
63119.0,Fis-131852,Amblyraja hyperborea,Amblyraja hyperborea,Arctic skate,NA
63120.0,Fis-33079,Raja asterias,Raja asterias,Mediterranean starry ray,NA
63121.0,Fis-131997,Psammobatis lentiginosa,Psammobatis lentiginosa,Freckled sand skate,NA
63122.0,Fis-132004,Amblyraja doellojuradoi,Amblyraja doellojuradoi,Southern thorny skate,NA
63123.0,Fis-25629,Hydrolagus affinis,Hydrolagus affinis,Smalleyed rabbitfish,NA
63126.0,Fis-54405,Malacoraja spinacidermis,Malacoraja spinacidermis,Soft skate,NA
63127.0,Fis-27351,Bathyraja richardsoni,Bathyraja richardsoni,Richardson's ray,NA
63128.0,Fis-31593,Mustelus mento,Mustelus mento,Speckled smooth-hound,NA
63129.0,Fis-31598,Mustelus whitneyi,Mustelus whitneyi,Humpback smooth-hound,NA
63131.0,Fis-25424,Rhinobatos rhinobatos,Rhinobatos rhinobatos,Common guitarfish,NA
63132.0,Fis-30585,Glaucostegus cemiculus,Rhinobatos cemiculus,Blackchin guitarfish,NA
63141.0,Fis-23205,Oxynotus centrina,Oxynotus centrina,Angular roughshark,NA
63143.0,Fis-125159,Rhinoraja magellanica,Bathyraja magellanica,Magellan skate,NA
63144.0,Fis-131461,Rhinoraja multispinis,Bathyraja multispinis,Multispine skate,NA
63145.0,Fis-127222,Bathyraja scaphiops,Bathyraja scaphiops,Cuphead skate,NA
63146.0,Fis-30925,Raja montagui,Raja montagui,Spotted ray,NA
63151.0,Fis-153524,Hydrolagus matallanasi,Hydrolagus matallanasi,Striped rabbitfish,NA
63152.0,Fis-23993,Bathytoshia centroura,Dasyatis centroura,Roughtail stingray,NA
63153.0,Fis-24044,Gymnura altavela,Gymnura altavela,Spiny butterfly ray,NA
63154.0,Fis-149486,Narcine leoparda,Narcine leoparda,null,NA
63155.0,Fis-32442,Raja cervigoni,Raja cervigoni,Finspot ray,NA
63156.0,Fis-127563,Urotrygon venezuelae,Urotrygon venezuelae,Venezuela round stingray,NA
63157.0,Fis-24140,Narcine brasiliensis,Narcine brasiliensis,Brazilian electric ray,NA
63161.0,Fis-63250,Gurgesiella atlantica,Gurgesiella atlantica,Atlantic pygmy skate,NA
63162.0,Fis-132545,Rajella eisenhardti,Rajella eisenhardti,null,NA
63165.0,Fis-160464,Mustelus ravidus,Mustelus ravidus,Australian grey smooth-hound,NA
222.0,Fis-29585,Acipenser brevirostrum,Acipenser brevirostrum,Shortnose sturgeon,NA
224.0,Fis-29589,Acipenser naccarii,Acipenser naccarii,Adriatic sturgeon,NA
225.0,Fis-29590,Acipenser nudiventris,Acipenser nudiventris,Fringebarbel sturgeon,NA
229.0,Fis-29592,Acipenser stellatus,Acipenser stellatus,Starry sturgeon,NA
230.0,Fis-29593,Acipenser sturio,Acipenser sturio,Sturgeon,NA
232.0,Fis-58741,Acipenser gueldenstaedtii,Acipenser gueldenstaedtii,Danube sturgeon,NA
233.0,Fis-29588,Acipenser medirostris,Acipenser medirostris,Green sturgeon,NA
234.0,Fis-29594,Acipenser transmontanus,Acipenser transmontanus,White sturgeon,NA
236.0,Fis-32981,Acipenser sinensis,Acipenser sinensis,Chinese sturgeon,NA
241.0,Fis-33633,Acipenser mikadoi,Acipenser mikadoi,Sakhalin sturgeon,NA
245.0,Fis-58742,Acipenser oxyrinchus,Acipenser oxyrinchus,Atlantic sturgeon,NA
63355.0,Fis-27605,Hypseleotris cyprinoides,Hypseleotris cyprinoides,Tropical carp-gudgeon,NA
697.0,Fis-32565,Agonostomus telfairii,Agonostomus telfairii,Fairy mullet,NA
903.0,Fis-22770,Alosa alosa,Alosa alosa,Allis shad,NA
904.0,Fis-25577,Alosa fallax,Alosa fallax,Twaite shad,NA
907.0,Fis-2,Alosa immaculata,Alosa immaculata,Pontic shad,NA
39774.0,Fis-26129,Cromileptes altivelis,Cromileptes altivelis,Humpback grouper,NA
39771.0,Fis-131835,Dipturus laevis,Dipturus laevis,Barndoor skate,NA
39773.0,Fis-26117,Cephalopholis boenak,Cephalopholis boenak,Chocolate hind,NA
1086.0,Rep-455,Amblyrhynchus cristatus,Amblyrhynchus cristatus,marine iguana,NA
63570.0,Fis-23016,Argyrosomus hololepidotus,Argyrosomus hololepidotus,Southern meagre,NA
63571.0,Fis-25689,Bolbometopon muricatum,Bolbometopon muricatum,Green humphead parrotfish,NA
63573.0,URM-Cn-5082,Caryophyllia solida,Caryophyllia solida,null,NA
63574.0,URM-Cn-5114,Concentrotheca vaughani,Concentrotheca vaughani,null,NA
63575.0,URM-Cn-5122,Crispatotrochus galapagensis,Crispatotrochus galapagensis,null,NA
1308.0,Fis-140213,Anisotremus moricandi,Anisotremus moricandi,Brownstriped grunt,NA
1615.0,Fis-58775,Choranthias salmopunctatus,Anthias salmopunctatus,null,NA
1847.0,Fis-25345,Aphanius fasciatus,Aphanius fasciatus,null,NA
2055.0,ITS-Mam-180633,Arctocephalus australis,Arctocephalus australis,South American fur seal,NA
2057.0,ITS-Mam-180634,Arctocephalus galapagoensis,Arctocephalus galapagoensis,Galapagos fur seal,NA
2058.0,ITS-Mam-180630,Arctocephalus gazella,Arctocephalus gazella,Antarctic fur seal,NA
2059.0,ITS-180635,Arctocephalus philippii,Arctocephalus philippii,Juan Fernandez fur seal,NA
2060.0,ITS-Mam-180629,Arctocephalus pusillus,Arctocephalus pusillus,South African fur seal,NA
2061.0,ITS-Mam-180636,Arctocephalus townsendi,Arctocephalus townsendi,Guadalupe fur seal,NA
2062.0,ITS-Mam-180632,Arctocephalus tropicalis,Arctocephalus tropicalis,Subantarctic fur seal,NA
2352.0,Fis-29684,Atherina boyeri,Atherina boyeri,Big-scale sand smelt,NA
2467.0,ITS-Mam-180533,Balaena mysticetus,Balaena mysticetus,bowhead whale,NA
2474.0,ITS-Mam-180524,Balaenoptera acutorostrata,Balaenoptera acutorostrata,northern minke whale,NA
2475.0,ITS-Mam-180526,Balaenoptera borealis,Balaenoptera borealis,sei whale,NA
2476.0,ITS-Mam-180525,Balaenoptera edeni,Balaenoptera edeni,Eden's whale,NA
2477.0,ITS-Mam-180528,Balaenoptera musculus,Balaenoptera musculus,blue whale,NA
2478.0,ITS-Mam-180527,Balaenoptera physalus,Balaenoptera physalus,fin whale,NA
2480.0,ITS-Mam-612592,Balaenoptera bonaerensis,Balaenoptera bonaerensis,Antarctic minke whale,NA
2539.0,Fis-29302,Balistes vetula,Balistes vetula,Queen triggerfish,NA
2636.0,Fis-55409,Bathyraja abyssicola,Bathyraja abyssicola,Deep-sea skate,NA
2762.0,ITS-Mam-180495,Berardius arnuxii,Berardius arnuxii,Arnoux's beaked whale,NA
2763.0,ITS-Mam-180496,Berardius bairdii,Berardius bairdii,Baird's beaked whale,NA
2811.0,Chn-ae156111-0d32-4a94-8720-9d7733c99831,Birgus latro,Birgus latro,coconut crab,NA
2958.0,Fis-56243,Brachionichthys hirsutus,Brachionichthys hirsutus,Spotted Handfish,NA
3381.0,Fis-26816,Butis butis,Butis butis,Duckbill sleeper,NA
3565.0,Fis-16793,Callionymus sanctaehelenae,Callionymus bairdi,Lancer dragonet,NA
3590.0,ITS-Mam-180627,Callorhinus ursinus,Callorhinus ursinus,northern fur seal,NA
64396.0,Fis-32305,Epinephelus bruneus,Epinephelus bruneus,Longtooth grouper,NA
64400.0,Fis-163777,Hyporthodus flavolimbatus,Hyporthodus flavolimbatus,Yellowedge grouper,NA
64406.0,Fis-32318,Epinephelus timorensis,Epinephelus timorensis,Yellowspotted grouper,NA
64407.0,Fis-32320,Epinephelus tuamotuensis,Epinephelus tuamotuensis,Reticulate grouper,NA
